 (-0.147874,-0.603325,1.360438) 
 (-0.142245,-0.604541,1.363180) 
 (-0.136812,-0.606733,1.368124) 
 (-0.130485,-0.604977,1.364163) 
 (-0.124393,-0.604195,1.362400) 
 (-0.118121,-0.602417,1.358392) 
 (-0.112249,-0.602602,1.358808) 
 (-0.106721,-0.604750,1.363652) 
 (-0.101313,-0.607877,1.370703) 
 (-0.095223,-0.607048,1.368833) 
 (-0.089003,-0.605221,1.364715) 
 (-0.082953,-0.604372,1.362799) 
 (-0.077422,-0.607464,1.369771) 
 (-0.071248,-0.605607,1.365585) 
 (-0.065642,-0.608682,1.372517) 
 (-0.059297,-0.604829,1.363830) 
 (-0.053724,-0.608874,1.372950) 
 (-0.047374,-0.604012,1.361989) 
 (-0.041660,-0.607050,1.368838) 
 (-0.035712,-0.607112,1.368979) 
 (-0.029715,-0.606176,1.366868) 
 (-0.023773,-0.606219,1.366965) 
 (-0.017918,-0.609220,1.373731) 
 (-0.011927,-0.608255,1.371555) 
 (-0.005915,-0.603324,1.360436) 
 (0.000000,-0.607285,1.369368) 
 (0.005963,-0.608269,1.371587) 
 (0.011907,-0.607266,1.369325) 
 (0.017918,-0.609220,1.373731) 
 (0.023735,-0.605230,1.364735) 
 (0.029715,-0.606176,1.366868) 
 (0.035829,-0.609090,1.373438) 
 (0.041660,-0.607050,1.368838) 
 (0.047606,-0.606978,1.368676) 
 (0.053811,-0.609862,1.375179) 
 (0.059878,-0.610759,1.377201) 
 (0.065429,-0.606705,1.368061) 
 (0.071480,-0.607583,1.370041) 
 (0.077296,-0.606476,1.367544) 
 (0.083631,-0.609309,1.373933) 
 (0.089729,-0.610158,1.375846) 
 (0.095378,-0.608035,1.371059) 
 (0.100326,-0.601956,1.357352) 
 (0.107765,-0.610669,1.377000) 
 (0.112617,-0.604574,1.363256) 
 (0.118508,-0.604389,1.362839) 
 (0.125002,-0.607152,1.369068) 
 (0.131548,-0.609903,1.375272) 
 (0.136368,-0.604763,1.363682) 
 (0.142940,-0.607494,1.369841) 
 (0.148597,-0.606278,1.367096) 
 (0.154981,-0.608003,1.370988) 
 (0.160355,-0.605785,1.365986) 
 (0.165413,-0.602576,1.358750) 
 (0.173479,-0.610169,1.375870) 
 (0.178223,-0.605960,1.366380) 
 (0.183480,-0.603709,1.361304) 
 (0.190230,-0.606357,1.367275) 
 (0.196075,-0.606051,1.366585) 
 (0.201585,-0.604755,1.363664) 
 (0.207739,-0.605412,1.365144) 
 (0.214939,-0.608995,1.373224) 
 (0.219720,-0.605716,1.365829) 
 (0.225528,-0.605365,1.365038) 
 (0.232447,-0.607937,1.370839) 
 (0.236346,-0.602683,1.358992) 
 (0.242104,-0.602307,1.358144) 
 (0.249859,-0.606801,1.368277) 
 (0.255230,-0.605430,1.365186) 
 (0.260992,-0.605026,1.364275) 
 (0.266742,-0.604614,1.363346) 
 (0.272041,-0.603221,1.360203) 
 (0.278205,-0.603764,1.361430) 
 (0.284376,-0.604299,1.362634) 
 (0.290552,-0.604823,1.363817) 
 (0.294357,-0.600488,1.354041) 
 (0.301952,-0.603905,1.361746) 
 (0.308127,-0.604402,1.362868) 
 (0.313300,-0.602954,1.359602) 
 (0.318953,-0.602467,1.358504) 
 (0.324593,-0.601972,1.357387) 
 (0.331278,-0.603399,1.360606) 
 (0.335290,-0.599993,1.352926) 
 (0.343070,-0.603330,1.360451) 
 (0.348122,-0.601839,1.357087) 
 (0.353142,-0.600341,1.353711) 
 (0.358129,-0.598838,1.350321) 
 (0.364250,-0.599249,1.351249) 
 (0.370373,-0.599652,1.352157) 
 (0.378303,-0.602921,1.359528) 
 (0.383237,-0.601387,1.356069) 
 (0.386899,-0.597935,1.348284) 
 (0.393631,-0.599259,1.351271) 
 (0.399746,-0.599618,1.352081) 
 (0.405216,-0.599015,1.350719) 
 (0.410669,-0.598404,1.349342) 
 (0.418094,-0.600642,1.354389) 
 (0.420855,-0.596211,1.344397) 
 (0.426929,-0.596531,1.345118) 
 (0.433691,-0.597791,1.347959) 
 (0.439077,-0.597144,1.346502) 
 (0.445150,-0.597438,1.347164) 
 (0.450509,-0.596778,1.345675) 
 (0.456572,-0.597055,1.346301) 
 (0.459710,-0.593550,1.338397) 
 (0.466477,-0.594758,1.341121) 
 (0.469520,-0.591248,1.333206) 
 (0.477031,-0.593380,1.338014) 
 (0.482281,-0.592683,1.336441) 
 (0.489057,-0.593855,1.339085) 
 (0.495067,-0.594080,1.339593) 
 (0.497918,-0.590554,1.331641) 
 (0.506281,-0.593571,1.338445) 
 (0.511470,-0.592840,1.336796) 
 (0.514198,-0.589306,1.328826) 
 (0.523432,-0.593223,1.337659) 
 (0.525259,-0.588752,1.327578) 
 (0.531192,-0.588930,1.327979) 
 (0.536275,-0.588172,1.326271) 
 (0.543046,-0.589262,1.328729) 
 (0.548105,-0.588492,1.326992) 
 (0.554015,-0.588641,1.327327) 
 (0.554654,-0.583245,1.315159) 
 (0.563164,-0.586151,1.321712) 
 (0.565464,-0.582599,1.313704) 
 (0.574004,-0.585484,1.320210) 
 (0.578042,-0.583765,1.316334) 
 (0.585711,-0.585711,1.320720) 
 (0.589708,-0.583983,1.316824) 
 (0.592737,-0.581338,1.310861) 
 (0.599474,-0.582346,1.313133) 
 (0.606220,-0.583344,1.315384) 
 (0.611067,-0.582513,1.313509) 
 (0.614931,-0.580768,1.309575) 
 (0.621668,-0.581744,1.311776) 
 (0.624505,-0.579086,1.305783) 
 (0.627291,-0.576430,1.299793) 
 (0.632011,-0.575582,1.297880) 
 (0.641708,-0.579241,1.306132) 
 (0.648437,-0.580181,1.308251) 
 (0.646047,-0.573015,1.292093) 
 (0.652726,-0.573949,1.294198) 
 (0.662500,-0.577564,1.302350) 
 (0.661965,-0.572207,1.290271) 
 (0.667596,-0.572225,1.290311) 
 (0.678471,-0.576701,1.300403) 
 (0.683067,-0.575808,1.298392) 
 (0.685512,-0.573133,1.292359) 
 (0.690051,-0.572237,1.290339) 
 (0.694568,-0.571338,1.288312) 
 (0.697979,-0.569551,1.284281) 
 (0.703539,-0.569532,1.284238) 
 (0.712390,-0.572156,1.290155) 
 (0.715743,-0.570358,1.286101) 
 (0.716835,-0.566800,1.278079) 
 (0.727944,-0.571156,1.287902) 
 (0.726720,-0.565843,1.275920) 
 (0.734474,-0.567548,1.279765) 
 (0.734266,-0.563121,1.269783) 
 (0.744304,-0.566560,1.277537) 
 (0.748621,-0.565625,1.275428) 
 (0.758716,-0.569037,1.283123) 
 (0.757190,-0.563747,1.271194) 
 (0.759095,-0.561070,1.265159) 
 (0.770392,-0.565324,1.274749) 
 (0.772255,-0.562643,1.268705) 
 (0.777649,-0.562555,1.268506) 
 (0.780636,-0.560739,1.264411) 
 (0.787206,-0.561504,1.266136) 
 (0.788933,-0.558827,1.260101) 
 (0.790613,-0.556155,1.254075) 
 (0.793471,-0.554342,1.249988) 
 (0.799987,-0.555093,1.251681) 
 (0.805271,-0.554984,1.251435) 
 (0.811789,-0.555721,1.253097) 
 (0.810815,-0.551354,1.243249) 
 (0.819814,-0.553782,1.248724) 
 (0.825057,-0.553657,1.248441) 
 (0.821417,-0.547612,1.234810) 
 (0.839336,-0.555924,1.253554) 
 (0.839452,-0.552414,1.245638) 
 (0.842082,-0.550592,1.241531) 
 (0.845970,-0.549611,1.239319) 
 (0.847243,-0.546955,1.233329) 
 (0.861505,-0.552664,1.246203) 
 (0.860130,-0.548333,1.236437) 
 |  (-0.836398,-0.531297,1.209883) 
 (-0.828735,-0.529761,1.206386) 
 (-0.808157,-0.519897,1.183924) 
 (-0.834049,-0.539993,1.229687) 
 (-0.822493,-0.535947,1.220474) 
 (-0.810989,-0.531882,1.211217) 
 (-0.808420,-0.533663,1.215272) 
 (-0.804556,-0.534606,1.217420) 
 (-0.810727,-0.542274,1.234882) 
 (-0.801769,-0.539858,1.229379) 
 (-0.799063,-0.541647,1.233454) 
 (-0.790132,-0.539212,1.227908) 
 (-0.787391,-0.540996,1.231972) 
 (-0.776035,-0.536846,1.222520) 
 (-0.790346,-0.550517,1.253653) 
 (-0.774114,-0.542955,1.236432) 
 (-0.774885,-0.547297,1.246319) 
 (-0.773183,-0.549940,1.252339) 
 (-0.763076,-0.546600,1.244733) 
 (-0.758950,-0.547528,1.246846) 
 (-0.755984,-0.549312,1.250909) 
 (-0.750635,-0.549378,1.251059) 
 (-0.746446,-0.550300,1.253158) 
 (-0.744559,-0.552945,1.259181) 
 (-0.736850,-0.551273,1.255375) 
 (-0.729160,-0.549591,1.251543) 
 (-0.731763,-0.555700,1.265454) 
 (-0.731995,-0.560087,1.275445) 
 (-0.719741,-0.554915,1.263668) 
 (-0.714290,-0.554948,1.263744) 
 (-0.714404,-0.559339,1.273743) 
 (-0.704472,-0.555873,1.265849) 
 (-0.698992,-0.555891,1.265891) 
 (-0.696786,-0.558535,1.271910) 
 (-0.690183,-0.557668,1.269936) 
 (-0.685747,-0.558552,1.271949) 
 (-0.681289,-0.559433,1.273956) 
 (-0.675745,-0.559429,1.273946) 
 (-0.671253,-0.560302,1.275936) 
 (-0.667791,-0.562058,1.279933) 
 (-0.662205,-0.562040,1.279893) 
 (-0.661799,-0.566455,1.289948) 
 (-0.651014,-0.561986,1.279770) 
 (-0.649499,-0.565512,1.287800) 
 (-0.644874,-0.566368,1.289748) 
 (-0.637203,-0.564539,1.285585) 
 (-0.637562,-0.569856,1.297692) 
 (-0.631865,-0.569807,1.297580) 
 (-0.620246,-0.564368,1.285195) 
 (-0.616540,-0.566095,1.289128) 
 (-0.614740,-0.569621,1.297157) 
 (-0.607092,-0.567744,1.292881) 
 (-0.601382,-0.567659,1.292689) 
 (-0.598511,-0.570279,1.298656) 
 (-0.590885,-0.568375,1.294320) 
 (-0.589818,-0.572804,1.304404) 
 (-0.584040,-0.572700,1.304168) 
 (-0.580094,-0.574407,1.308055) 
 (-0.571561,-0.571561,1.301575) 
 (-0.564875,-0.570524,1.299212) 
 (-0.564462,-0.575865,1.311375) 
 (-0.557743,-0.574817,1.308988) 
 (-0.551915,-0.574674,1.308664) 
 (-0.547824,-0.576357,1.312495) 
 (-0.539383,-0.573449,1.305874) 
 (-0.534406,-0.574202,1.307589) 
 (-0.531950,-0.577710,1.315576) 
 (-0.522715,-0.573850,1.306788) 
 (-0.519358,-0.576430,1.312662) 
 (-0.515949,-0.579009,1.318535) 
 (-0.508414,-0.576964,1.313879) 
 (-0.505749,-0.580462,1.321844) 
 (-0.498225,-0.578399,1.317147) 
 (-0.492312,-0.578181,1.316649) 
 (-0.490307,-0.582600,1.326713) 
 (-0.481253,-0.578650,1.317717) 
 (-0.476091,-0.579340,1.319288) 
 (-0.471667,-0.580956,1.322970) 
 (-0.467209,-0.582569,1.326643) 
 (-0.458273,-0.578570,1.317536) 
 (-0.452332,-0.578297,1.316915) 
 (-0.447112,-0.578953,1.318408) 
 (-0.444735,-0.583354,1.328430) 
 (-0.436621,-0.580246,1.321352) 
 (-0.432745,-0.582763,1.327084) 
 (-0.428817,-0.585278,1.332811) 
 (-0.423477,-0.585906,1.334242) 
 (-0.416774,-0.584642,1.331363) 
 (-0.411417,-0.585255,1.332759) 
 (-0.405388,-0.584916,1.331988) 
 (-0.400005,-0.585515,1.333351) 
 (-0.395882,-0.588001,1.339012) 
 (-0.389192,-0.586692,1.336032) 
 (-0.382521,-0.585373,1.333027) 
 (-0.377703,-0.586892,1.336486) 
 (-0.372851,-0.588405,1.339933) 
 (-0.367372,-0.588962,1.341201) 
 (-0.361294,-0.588559,1.340284) 
 (-0.356369,-0.590054,1.343687) 
 (-0.348578,-0.586773,1.336215) 
 (-0.341959,-0.585387,1.333059) 
 (-0.339203,-0.590681,1.345115) 
 (-0.330944,-0.586409,1.335388) 
 (-0.329131,-0.593611,1.351788) 
 (-0.322481,-0.592193,1.348558) 
 (-0.315341,-0.589805,1.343119) 
 (-0.309249,-0.589323,1.342023) 
 (-0.304150,-0.590754,1.345281) 
 (-0.299021,-0.592178,1.348524) 
 (-0.293383,-0.592634,1.349562) 
 (-0.286331,-0.590193,1.344004) 
 (-0.282985,-0.595448,1.355971) 
 (-0.275945,-0.592988,1.350369) 
 (-0.269827,-0.592446,1.349135) 
 (-0.263715,-0.591894,1.347878) 
 (-0.258452,-0.593265,1.351000) 
 (-0.253159,-0.594629,1.354107) 
 (-0.247031,-0.594051,1.352790) 
 (-0.241304,-0.594432,1.353657) 
 (-0.234799,-0.592866,1.350092) 
 (-0.228694,-0.592259,1.348709) 
 (-0.225153,-0.598432,1.362766) 
 (-0.217222,-0.592957,1.350298) 
 (-0.211817,-0.594264,1.353275) 
 (-0.206720,-0.596535,1.358446) 
 (-0.201249,-0.597827,1.361389) 
 (-0.194161,-0.594249,1.353240) 
 (-0.188989,-0.596496,1.358358) 
 (-0.183173,-0.596789,1.359025) 
 (-0.177349,-0.597074,1.359673) 
 (-0.171516,-0.597349,1.360300) 
 (-0.165676,-0.597616,1.360907) 
 (-0.160088,-0.598848,1.363714) 
 (-0.153972,-0.598121,1.362059) 
 (-0.148351,-0.599337,1.364826) 
 (-0.141775,-0.596638,1.358680) 
 (-0.136141,-0.597835,1.361406) 
 (-0.130055,-0.597069,1.359663) 
 (-0.123982,-0.596294,1.357897) 
 (-0.118891,-0.600398,1.367242) 
 (-0.112613,-0.598626,1.363207) 
 (-0.106891,-0.599779,1.365833) 
 (-0.100981,-0.599944,1.366210) 
 (-0.094910,-0.599122,1.364336) 
 (-0.089291,-0.601227,1.369130) 
 (-0.083493,-0.602344,1.371674) 
 (-0.077168,-0.599533,1.365274) 
 (-0.071129,-0.598672,1.363313) 
 (-0.065427,-0.600741,1.368024) 
 (-0.059780,-0.603781,1.374947) 
 (-0.053723,-0.602892,1.372922) 
 (-0.047838,-0.603953,1.375339) 
 (-0.041523,-0.599122,1.364338) 
 (-0.035537,-0.598203,1.362245) 
 (-0.029811,-0.602178,1.371297) 
 (-0.023695,-0.598298,1.362461) 
 (-0.018034,-0.607159,1.382639) 
 (-0.011946,-0.603259,1.373759) 
 (-0.005954,-0.601312,1.369324) 
 (0.000000,-0.602298,1.371569) 
 (0.005973,-0.603274,1.373792) 
 (0.011887,-0.600317,1.367058) 
 (0.017889,-0.602255,1.371471) 
 (0.023850,-0.602221,1.371395) 
 (0.029811,-0.602178,1.371297) 
 (0.035886,-0.604087,1.375644) 
 (0.041931,-0.605006,1.377735) 
 (0.047605,-0.601012,1.368641) 
 (0.053461,-0.599951,1.366224) 
 (0.059489,-0.600841,1.368251) 
 (0.065534,-0.601721,1.370256) 
 (0.071595,-0.602591,1.372238) 
 (0.077798,-0.604432,1.376428) 
 (0.083629,-0.603323,1.373904) 
 (0.089582,-0.603185,1.373590) 
 (0.095376,-0.602058,1.371024) 
 (0.100651,-0.597987,1.361752) 
 (0.107589,-0.603693,1.374745) 
 (0.113349,-0.602538,1.372117) 
 (0.119278,-0.602353,1.371696) 
 (0.125608,-0.604114,1.375705) 
 (0.131332,-0.602932,1.373015) 
 (0.137253,-0.602719,1.372529) 
 (0.143168,-0.602497,1.372022) 
 (0.148834,-0.601289,1.369272) 
 (0.154977,-0.602024,1.370946) 
 (0.160088,-0.598848,1.363714) 
 (0.167027,-0.602490,1.372007) 
 (0.173195,-0.603196,1.373615) 
 (0.178506,-0.600970,1.368545) 
 (0.184966,-0.602631,1.372327) 
 (0.190222,-0.600388,1.367221) 
 (0.196067,-0.600084,1.366529) 
 (0.202885,-0.602688,1.372457) 
 (0.207730,-0.599450,1.365083) 
 (0.214240,-0.601061,1.368753) 
 (0.219000,-0.597809,1.361348) 
 (0.225882,-0.600372,1.367183) 
 (0.230940,-0.598075,1.361953) 
 (0.237484,-0.599648,1.365534) 
 (0.243269,-0.599272,1.364680) 
 (0.249445,-0.599856,1.366010) 
 (0.255629,-0.600431,1.367318) 
 (0.260978,-0.599063,1.364202) 
 (0.265436,-0.595757,1.356673) 
 (0.272464,-0.598235,1.362319) 
 (0.277740,-0.596845,1.359152) 
 (0.283901,-0.597375,1.360359) 
 (0.288667,-0.595007,1.354966) 
 (0.294812,-0.595520,1.356134) 
 (0.302904,-0.599869,1.366037) 
 (0.308601,-0.599399,1.364968) 
 (0.313278,-0.597002,1.359509) 
 (0.318418,-0.595559,1.356223) 
 (0.325090,-0.596984,1.359469) 
 (0.330724,-0.596484,1.358329) 
 (0.339582,-0.601715,1.370243) 
 (0.341398,-0.594504,1.353821) 
 (0.349211,-0.597801,1.361330) 
 (0.353112,-0.594405,1.353596) 
 (0.358096,-0.592914,1.350200) 
 (0.365386,-0.595226,1.355465) 
 (0.372120,-0.596574,1.358535) 
 (0.377670,-0.596010,1.357250) 
 (0.384425,-0.597338,1.360275) 
 (0.389341,-0.595809,1.356793) 
 (0.392336,-0.591431,1.346824) 
 (0.398432,-0.591788,1.347637) 
 (0.406468,-0.594974,1.354892) 
 (0.411937,-0.594366,1.353506) 
 (0.416725,-0.592807,1.349956) 
 (0.420808,-0.590300,1.344247) 
 (0.426881,-0.590616,1.344967) 
 (0.433643,-0.591864,1.347810) 
 (0.439725,-0.592162,1.348489) 
 (0.445805,-0.592452,1.349148) 
 (0.451170,-0.591795,1.347652) 
 (0.456518,-0.591132,1.346142) 
 (0.463310,-0.592334,1.348879) 
 (0.469379,-0.592590,1.349463) 
 (0.475445,-0.592839,1.350029) 
 (0.477724,-0.588416,1.339958) 
 (0.484511,-0.589585,1.342620) 
 (0.488990,-0.587953,1.338902) 
 (0.493435,-0.586317,1.335177) 
 (0.498634,-0.585605,1.333556) 
 (0.504613,-0.585815,1.334034) 
 (0.509782,-0.585091,1.332385) 
 (0.514118,-0.583437,1.328618) 
 (0.520886,-0.584550,1.331153) 
 (0.527667,-0.585653,1.333665) 
 (0.533622,-0.585825,1.334056) 
 (0.537033,-0.583229,1.328146) 
 (0.541246,-0.581552,1.324326) 
 (0.548013,-0.582624,1.326768) 
 (0.553050,-0.581854,1.325015) 
 (0.558067,-0.581080,1.323251) 
 (0.563063,-0.580300,1.321475) 
 (0.567145,-0.578603,1.317610) 
 (0.574801,-0.580549,1.322042) 
 (0.578842,-0.578842,1.318155) 
 (0.584683,-0.578951,1.318403) 
 (0.592371,-0.580868,1.322769) 
 (0.595417,-0.578242,1.316788) 
 (0.598412,-0.575616,1.310808) 
 (0.603254,-0.574798,1.308946) 
 (0.609030,-0.574879,1.309131) 
 (0.614801,-0.574953,1.309299) 
 (0.621538,-0.575920,1.311502) 
 (0.624369,-0.573284,1.305498) 
 (0.632079,-0.575135,1.309713) 
 (0.635839,-0.573391,1.305741) 
 (0.639564,-0.571645,1.301767) 
 (0.641236,-0.568112,1.293721) 
 (0.655029,-0.575287,1.310059) 
 (0.656659,-0.571746,1.301997) 
 (0.659254,-0.569100,1.295970) 
 (0.664911,-0.569119,1.296013) 
 (0.670561,-0.569132,1.296043) 
 (0.679359,-0.571794,1.302106) 
 (0.679723,-0.567372,1.292036) 
 (0.684272,-0.566487,1.290021) 
 (0.689873,-0.566481,1.290006) 
 (0.695466,-0.566468,1.289977) 
 (0.697791,-0.563815,1.283936) 
 (0.705536,-0.565549,1.287884) 
 (0.715504,-0.569022,1.295794) 
 (0.717764,-0.566361,1.289733) 
 (0.718862,-0.562830,1.281692) 
 (0.719897,-0.559304,1.273663) 
 (0.727638,-0.561004,1.277533) 
 (0.731995,-0.560087,1.275445) 
 (0.737471,-0.560034,1.275325) 
 (0.746384,-0.562573,1.281107) 
 (0.753019,-0.563370,1.282922) 
 (0.752690,-0.558983,1.272932) 
 (0.760464,-0.560634,1.276691) 
 (0.760033,-0.556256,1.266721) 
 (0.768978,-0.558754,1.272409) 
 (0.769639,-0.555240,1.264407) 
 (0.780988,-0.559431,1.273952) 
 (0.780387,-0.555064,1.264007) 
 (0.790576,-0.558379,1.271556) 
 (0.783821,-0.549763,1.251935) 
 (0.791566,-0.551367,1.255587) 
 (0.800554,-0.553808,1.261146) 
 (0.798481,-0.548616,1.249324) 
 (0.803755,-0.548508,1.249079) 
 (0.812754,-0.550928,1.254587) 
 (0.811776,-0.546596,1.244723) 
 (0.811984,-0.543115,1.236796) 
 (0.817186,-0.542999,1.236532) 
 (0.823650,-0.543716,1.238166) 
 (0.836492,-0.548608,1.249306) 
 (0.841710,-0.548469,1.248990) 
 (0.841772,-0.544993,1.241073) 
 (0.846948,-0.544852,1.240752) 
 (0.854714,-0.546368,1.244204) 
 (0.853360,-0.542072,1.234421) 
 (0.862424,-0.544405,1.239735) 
 |  (-0.832125,-0.523349,1.203703) 
 (-0.842687,-0.533346,1.226696) 
 (-0.828502,-0.527708,1.213729) 
 (-0.823412,-0.527828,1.214005) 
 (-0.818313,-0.527944,1.214271) 
 (-0.814483,-0.528885,1.216435) 
 (-0.815714,-0.533146,1.226237) 
 (-0.815612,-0.536587,1.234149) 
 (-0.806643,-0.534201,1.228662) 
 (-0.811478,-0.540985,1.244267) 
 (-0.796268,-0.534408,1.229139) 
 (-0.796027,-0.537856,1.237070) 
 (-0.782158,-0.532080,1.223785) 
 (-0.785552,-0.538049,1.237514) 
 (-0.782744,-0.539824,1.241594) 
 (-0.782332,-0.543286,1.249558) 
 (-0.773402,-0.540841,1.243933) 
 (-0.770512,-0.542614,1.248013) 
 (-0.761610,-0.540149,1.242343) 
 (-0.761063,-0.543616,1.250317) 
 (-0.754542,-0.542836,1.248523) 
 (-0.752731,-0.545457,1.254552) 
 (-0.743855,-0.542960,1.248808) 
 (-0.739663,-0.543870,1.250901) 
 (-0.737762,-0.546491,1.256929) 
 (-0.730066,-0.544825,1.253098) 
 (-0.736104,-0.553462,1.272962) 
 (-0.721547,-0.546626,1.257241) 
 (-0.716126,-0.546661,1.257321) 
 (-0.716312,-0.551009,1.267321) 
 (-0.709726,-0.550175,1.265403) 
 (-0.708692,-0.553666,1.273431) 
 (-0.707595,-0.557162,1.281472) 
 (-0.697674,-0.553710,1.273532) 
 (-0.689977,-0.551982,1.269558) 
 (-0.693114,-0.558963,1.285615) 
 (-0.684315,-0.556354,1.279613) 
 (-0.677685,-0.555480,1.277603) 
 (-0.673183,-0.556349,1.279603) 
 (-0.670765,-0.558971,1.285633) 
 (-0.660977,-0.555443,1.277518) 
 (-0.659549,-0.558939,1.285561) 
 (-0.652899,-0.558033,1.283476) 
 (-0.653426,-0.563299,1.295587) 
 (-0.641657,-0.557963,1.283314) 
 (-0.637036,-0.558804,1.285249) 
 (-0.637406,-0.564076,1.297375) 
 (-0.632706,-0.564916,1.299308) 
 (-0.624037,-0.562195,1.293049) 
 (-0.618345,-0.562132,1.292903) 
 (-0.615565,-0.564739,1.298899) 
 (-0.608875,-0.563773,1.296678) 
 (-0.604109,-0.564588,1.298551) 
 (-0.599322,-0.565398,1.300415) 
 (-0.592630,-0.564410,1.298142) 
 (-0.584079,-0.561615,1.291714) 
 (-0.584838,-0.567804,1.305950) 
 (-0.576293,-0.564993,1.299484) 
 (-0.575992,-0.570289,1.311665) 
 (-0.566557,-0.566557,1.303080) 
 (-0.565241,-0.570951,1.313187) 
 (-0.555852,-0.567196,1.304550) 
 (-0.550921,-0.567960,1.306308) 
 (-0.548587,-0.571445,1.314323) 
 (-0.541865,-0.570384,1.311882) 
 (-0.536867,-0.571135,1.313610) 
 (-0.528456,-0.568232,1.306934) 
 (-0.525971,-0.571708,1.314928) 
 (-0.521755,-0.573357,1.318721) 
 (-0.514206,-0.571340,1.314083) 
 (-0.510767,-0.573896,1.319960) 
 (-0.505660,-0.574614,1.321612) 
 (-0.499735,-0.574408,1.321138) 
 (-0.493016,-0.573274,1.318530) 
 (-0.490226,-0.576736,1.326494) 
 (-0.483494,-0.575588,1.323852) 
 (-0.479842,-0.578123,1.329683) 
 (-0.473106,-0.576959,1.327005) 
 (-0.465635,-0.574858,1.322173) 
 (-0.462645,-0.578306,1.330103) 
 (-0.453722,-0.574331,1.320962) 
 (-0.449937,-0.576842,1.326737) 
 (-0.446816,-0.580281,1.334646) 
 (-0.438674,-0.577203,1.327567) 
 (-0.432680,-0.576907,1.326886) 
 (-0.427376,-0.577535,1.328331) 
 (-0.421373,-0.577223,1.327612) 
 (-0.418062,-0.580642,1.335477) 
 (-0.411360,-0.579381,1.332576) 
 (-0.407300,-0.581857,1.338271) 
 (-0.399952,-0.579641,1.333173) 
 (-0.393917,-0.579289,1.332366) 
 (-0.388512,-0.579869,1.333699) 
 (-0.384334,-0.582324,1.339345) 
 (-0.378880,-0.582892,1.340651) 
 (-0.372807,-0.582510,1.339774) 
 (-0.366735,-0.582120,1.338875) 
 (-0.364179,-0.587386,1.350988) 
 (-0.355177,-0.582257,1.339191) 
 (-0.350239,-0.583732,1.342585) 
 (-0.343593,-0.582362,1.339432) 
 (-0.340816,-0.587614,1.351513) 
 (-0.333609,-0.585279,1.346142) 
 (-0.327505,-0.584830,1.345110) 
 (-0.320359,-0.582472,1.339685) 
 (-0.316336,-0.585807,1.347356) 
 (-0.310730,-0.586284,1.348452) 
 (-0.304121,-0.584848,1.345150) 
 (-0.301424,-0.591027,1.359362) 
 (-0.293357,-0.586713,1.349440) 
 (-0.286772,-0.585248,1.346071) 
 (-0.282045,-0.587594,1.351467) 
 (-0.275921,-0.587067,1.350253) 
 (-0.270684,-0.588443,1.353419) 
 (-0.263261,-0.585025,1.345558) 
 (-0.258009,-0.586385,1.348685) 
 (-0.253139,-0.588696,1.354002) 
 (-0.246206,-0.586205,1.348271) 
 (-0.240105,-0.585621,1.346929) 
 (-0.236317,-0.590792,1.358822) 
 (-0.228676,-0.586348,1.348601) 
 (-0.224042,-0.589584,1.356044) 
 (-0.218273,-0.589928,1.356835) 
 (-0.212495,-0.590264,1.357606) 
 (-0.206032,-0.588663,1.353926) 
 (-0.200581,-0.589944,1.356872) 
 (-0.195420,-0.592182,1.362019) 
 (-0.189286,-0.591518,1.360492) 
 (-0.183760,-0.592775,1.363383) 
 (-0.176758,-0.589195,1.355148) 
 (-0.172347,-0.594299,1.366888) 
 (-0.165666,-0.591665,1.360829) 
 (-0.159819,-0.591920,1.361417) 
 (-0.154215,-0.593135,1.364210) 
 (-0.148585,-0.594341,1.366984) 
 (-0.142464,-0.593602,1.365284) 
 (-0.136356,-0.592853,1.363562) 
 (-0.131114,-0.595971,1.370732) 
 (-0.124178,-0.591326,1.360049) 
 (-0.119467,-0.597336,1.373872) 
 (-0.112976,-0.594610,1.367602) 
 (-0.106886,-0.593813,1.365771) 
 (-0.100976,-0.593978,1.366149) 
 (-0.094751,-0.592191,1.362040) 
 (-0.089579,-0.597192,1.373541) 
 (-0.083082,-0.593444,1.364921) 
 (-0.077417,-0.595514,1.369682) 
 (-0.071359,-0.594660,1.367719) 
 (-0.065745,-0.597684,1.374674) 
 (-0.059681,-0.596812,1.372668) 
 (-0.053809,-0.597874,1.375111) 
 (-0.047681,-0.596010,1.370824) 
 (-0.041590,-0.594137,1.366514) 
 (-0.035652,-0.594198,1.366655) 
 (-0.029858,-0.597168,1.373486) 
 (-0.023772,-0.594292,1.366872) 
 (-0.017888,-0.596271,1.371423) 
 (-0.012004,-0.600186,1.380427) 
 (-0.005944,-0.594363,1.367035) 
 (0.000000,-0.598259,1.375996) 
 (0.005983,-0.598254,1.375985) 
 (0.011906,-0.595322,1.369240) 
 (0.018063,-0.602107,1.384846) 
 (0.024044,-0.601101,1.382532) 
 (0.029810,-0.596195,1.371249) 
 (0.035769,-0.596143,1.371129) 
 (0.041726,-0.596081,1.370987) 
 (0.047914,-0.598927,1.377533) 
 (0.053809,-0.597874,1.375111) 
 (0.059876,-0.598756,1.377139) 
 (0.065531,-0.595741,1.370204) 
 (0.071942,-0.599519,1.378893) 
 (0.078048,-0.600371,1.380854) 
 (0.083626,-0.597329,1.373857) 
 (0.089724,-0.598163,1.375775) 
 (0.095061,-0.594133,1.366506) 
